0,2
301,838797E1X4383EE8252EE06EE0799X10160321511X10546E73395E0813359056E22646262915533X7601
302,1154279E991546831572723X32132X2746X5E413E05377437139972644680175X53X318348E22626X7603
303,1990X55XE7590X8298057145311E0808484626290234808X68717117059E5X7E54609625XE837E5X93004
304,2E25113X94725545E17823836332363393301X40E288381219XE48414X476035399E07X93875X5857X607
305,48E5E699900E640889819508945142401E764469E500E8X08660E9585426EXE4923EX213283965245160E
306,781E08186481E9527E39E89037837873E2X662XXX78934E2X4504599X2725E2X101XXX0064E34XXX10016
307,1051502E63491615E48EE91991014EXE41260X758X08X31936XE1433636995X22X25X90139130E41261625
308,181340E1299535XE208398X694798776805474X478857668653418914194EE950E2797X14362443007163E
309,286491209122500515539604657E1766017X835X46925985X0233104X5429577395184X280755371313064
30X,44781211EXE785E4361772XE3X38X3208213384303581432455749962717955048796084041797X13846X3
30E,7120X332901X15E94E6E48E3X3E7EX868391EEX14X2X71E8257X7X9E105X6E07860E256684912E52697747
310,E598E5448E159EE18586EEX32234X1X745X538245186862X6E160875377644581288862X88X90733X6022X
311,166E998775E33E5XE153648970630X072097738059EE53826949487544814E3639897XE95517X3686537975
312,2609692002X4995X09E01487X286582595360742X3180025543XX9409838E37EEXE6476041X6741EX397EX3
313,407946X7789818E8EE43795553296630E6117E03411753X8018835E620EX42E638840659970257884913958
314,6686E4077E80E6570933922135E402568E4786462433541156072336E9373676377X51EX18X90EX830XE93E
315,X7443XE33859135408774E768921688785594549654XX7E9579359311X35797074425857E3XE67747X03697
316,1520E32EXE81X09XE15XE219803156E2254X50E938982400XE19X80681770E426E000XX5610987760XXE3416
317,2395371E23477214322667152903717XX1X425521331128084972199935X67197644346E20488231568E6XE1
318,38E62X4E130952E323855932X93508710732764E5009368173E509X45515766025444354815649X7657XX307
319,608E656X3655050755E0044816387X2EX9169EX1633X494238902E82287421799E887803X1X31019004X51E8
31X,998593E9496257EX7975617E037186X0E4495630E3478403E08539668189981X0510EE5863395X0466093503
31E,13X55396783E761061365660719XX4510X16436125686114629556928XX41E997X499776045206X21665786EE
320,2181E11651159E904911E078621600EE195E190434X11954X1X1XX693700E95E5X9XX76E8X85X082610650002
321,356744E1095555X0XX48471913E4X550277560655X497X694477454005X51939192883259317X764777008701
322,572936075X6E3571375X3795760XX64E45147969932X9802265933X940X6169878076X9561X18827187658703
323,90947XE868048E5225X682E28X038E9E708X1X133178566E6E147929468E3415953431EE34E9738E942665204
324,12801E504067405036144EX884412762XE5X2978104X732719571E11687754XE2513EX094969E3EE6E0X101907
325,1E896740072789455872E817E1216460X6670E5943663892144866X4412448308267412940E98E386850766E0E
326,324986904793099592874804756290039605391553E4XEE931X385E5X99EX11EX77E3E368X678338175X868816
