1,11
E76,E761
E77,E771
E78,E781
E79,E795
E7X,E7X7
E7E,E7E1
E80,E801
E81,E811
E82,E8255
E83,E835
E84,E84E
E85,E85E
E86,E861
E87,E875
E88,E885
E89,E891
E8X,E8X7
E8E,E8E5
E90,E90111
E91,E917
E92,E925
E93,E931
E94,E941
E95,E955
E96,E9677
E97,E971
E98,E987
E99,E9911
E9X,E9X7
E9E,E9E5
EX0,EX011
EX1,EX111
EX2,EX25
EX3,EX311
EX4,EX4E
EX5,EX51
EX6,EX61
EX7,EX71
EX8,EX85
EX9,EX97
EXX,EXX77
EXE,EXEEEE
EE0,EE01
EE1,EE17
EE2,EE2E
EE3,EE3E
EE4,EE41
EE5,EE5E
EE6,EE655
EE7,EE75
EE8,EE85
EE9,EE97
EEX,EEX5
EEE,EEE7
1000,10007
