1,E
E6X,10000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEEEEE0000000000000000000000000000000000000000010000000EEEEEEEEEEEEEXEEEEEEXEEEEEEEEEEEEEEEEEEEEXEEEEEEE0000000000000100000010000000000000000000010000000EEEEEEEEEEEEEXEEEEEEE00000000000000EEEEEEEEEEEEEE000000000000010000000EEEEEEEEEEEEEE00000000000000EEEEEEEEEEEEEXEEEEEEE00000000000000EEEEEEEEEEEEEXEEEEEEE00000000000000EEEEEEEEEEEEEE000000000000010000000EEEEEEEEEEEEEE00000000000000EEEEEEEEEEEEEXEEEEEEE0000000000000100000010000000000000000000010000000EEEEEEEEEEEEEXEEEEEEXEEEEEEEEEEEEEEEEEEEEXEEEEEEE000000000000010000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEEEEE0000000000000000000000000000000000000000010000001
E6E,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
E70,100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE0000EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000101
E71,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
E72,10EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE011110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE01110EXXXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00010EEEXE00011
E73,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
E74,10000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEXEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEE00000001000100000000000000000000000000010000EEEEEEEXEEEE00000000000000010000EEEEEEEXEEEE000000010000EEEEEEEEEEEEEEEXEEEE000000010000EEEEEEEXEEEXEEEXEEEE000000010000EEEEEEEXEEEE00000001000100010000EEEEEEEXEEEE0000000100010000EEEEEEEXEEEXEEEE000000010000EEEEEEEXEEEXEEEE0000000100010000EEEEEEEXEEEXEEEE000000010000EEEEEEEXEEEXEEEE0000000100010000EEEEEEEXEEEE00000001000100010000EEEEEEEXEEEE000000010000EEEEEEEXEEEXEEEXEEEE000000010000EEEEEEEXEEEE00000000000000010000EEEEEEEXEEEE000000010000EEEEEEEEEEEEEEEXEEEE00000001000100000000000000000000000000010000EEEEEEEXEEEXEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEE00000000000000000000000000000000000000010001
E75,E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE1
E76,1000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000000EEEEEEEEEEEEEEEEEXEEEEEEEEE000000000000000001000000001
E77,EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00001
E78,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
E79,110EEEEEEEEEEXXE00000000000000000000000110EXXXEEEEEEXXE01110000000000000000000110EXXXEEEEEEXXE01110000000000000000000110EXXE000000EEE0110EEEEEXXE00000000000110EXXE000000EEXE000EEEEEXXE01110000000110EXXE000000EEXE000EEEEEXXE01110000000110EXXE000000EEXE00100000EEE0110EEEEEXE010EXXE000000EEXE00100000EEXE000EEEEEXE0120EXE000000EEXE00100000EEXE000EEEEEXE0120EXE000000EEXE00100000EEXE00100001000120EXXEEEXXEEEXE00100000EEXE0010000100000EEXXEEEXE0010000100000EEXE0010000100000EEXXEEEXE0010000100000EEXE0010000100000EEXE0010000100000EEXXEEEXE0010000100000EEXE0010000100000EEXXEEEXE0010000100000EEXE00100000EEXXEEEXXEEEXE0121000100000EEXE00100000EEXE000EEEEEXE0120EXE000000EEXE00100000EEXE000EEEEEXE0120EXE000000EEXE00100000EEXE000EEEEEXXE010EXE00000110EE00100000EEXE000EEEEEXXE01110000000110EXXE000000EEXE000EEEEEXXE01110000000110EXXE000000EEXE000EEEEEXXE0110EEEEEEEEEEEXXE00000110EE000EEEEEXXE01110000000000000000000110EXXXEEEEEEXXE01110000000000000000000110EXXXEEEEEEXXE0110EEEEEEEEEEEEEEEEEEEEEEEXXE0000000000111
E7X,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
E7E,E0000000000000000000000E0000000000000000000000E0000000000000000000000E000E000000000000000000E000E000000000000000000E000E000000000000000000E000E000E00000000000000E000E000E00000000000000E000E000E00000000000000E000E000E000E0000000000E000E000E000E0000000000E000E000E000E0000000000E000E000E000E000E000000E000E000E000E000E000000E000E000E000E000E000000E000E000E000E000E000E00E000E000E000E000E000E00E000E000E000E000E000E00E000E000E000E000E000E00EE00E000E000E000E000E00EE00E000E000E000E000E00EE00E000E000E000E000E00EE00EE00E000E000E000E00EE00EE00E000E000E000E00EE00EE00E000E000E000E00EE00EE00EE00E000E000E00EE00EE00EE00E000E000E00EE00EE00EE00E000E000E00EE00EE00EE00EE00E000E00EE00EE00EE00EE00E000E00EE00EE00EE00EE00E000E00EE00EE00EE00EE00EE00E00EE00EE00EE00EE00EE00E00EE00EE00EE00EE00EE00E00EE00EE00EE00EE00EE00EE0EE00EE00EE00EE00EE00EE0EE00EE00EE00EE00EE00EE0EE00EE00EE00EE00EE00EE0EEE0EE00EE00EE00EE00EE0EEE0EE00EE00EE00EE00EE0EEE0EE00EE00EE00EE00EE0EEE0EEE0EE00EE00EE00EE0EEE0EEE0EE00EE00EE00EE0EEE0EEE0EE00EE00EE00EE0EEE0EEE0EEE0EE00EE00EE0EEE0EEE0EEE0EE00EE00EE0EEE0EEE0EEE0EE00EE00EE0EEE0EEE0EEE0EEE0EE00EE0EEE0EEE0EEE0EEE0EE00EE0EEE0EEE0EEE0EEE0EE00EE0EEE0EEE0EEE0EEE0EEE0EE0EEE0EEE0EEE0EEE0EEE0EE0EEE0EEE0EEE0EEE0EEE0EE0EEE0EEE0EEE0EEE0EEE0EEEEEE0EEE0EEE0EEE0EEE0EEEEEE0EEE0EEE0EEE0EEE0EEEEEE0EEE0EEE0EEE0EEE0EEEEEEEEEE0EEE0EEE0EEE0EEEEEEEEEE0EEE0EEE0EEE0EEEEEEEEEE0EEE0EEE0EEE0EEEEEEEEEEEEEE0EEE0EEE0EEEEEEEEEEEEEE0EEE0EEE0EEEEEEEEEEEEEE0EEE0EEE0EEEEEEEEEEEEEEEEEE0EEE0EEEEEEEEEEEEEEEEEE0EEE0EEEEEEEEEEEEEEEEEE0EEE0EEEEEEEEEEEEEEEEEEEEEE0EEEEEEEEEEEEEEEEEEEEEE0EEEEEEEEEEEEEEEEEEEEEE1
E80,EEEEEEEE00000001000000000000000000000000EEEEEEEE00000001EEEEEEEE00000001000000000000000000000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEXEEEEEEEEEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEEEEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000001000000000000000000000000EEEEEEEE00000001EEEEEEEE00000001000000000000000000000000EEEEEEEE00000001
E81,100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000001
E82,EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000001
E83,1001000EEEEEEEEEEEEEEEEEEEEEEEEEEXEEXEEXEEEEEEEEEEEXEEXEEE000000000000000000000000001001001000000001001000EEEEEEEEEEEEEEEEEEEEEEEEEEXEEXEEXEEEEEEEEEEEE000000001000000000000000000000000EEEEEEEEE000001000EEEEEXEEXEEEEEEEEEEEEEEEEEEEEXEEE000001000EEEEEE000000001000000000000000000000000EEEEEEEEE000001001000000000000EEEEEEEEEEEEEEEEEXEEXEEEEEEEEEEEXEEXEEEEEEEEEEEXEEE000000000000000001000000000001002001000000000000EEEEEEEEEEEEEEEEEXEEXEEEEEEEEEEEXEEE000000000000000001000000000000001000000000000000EEEEEEEEEEEEEEEEEXEEXEEEEEEEEEEEXEEE000000000000000001000000000001002001000000000000EEEEEEEEEEEEEEEEEXEEXEEEEEEEEEEEXEEXEEEEEEEEEEEXEEE000000000000000001000000000001000EEEEEE000000001000000000000000000000000EEEEEEEEE000001000EEEEEXEEXEEEEEEEEEEEEEEEEEEEEXEEE000001000EEEEEE000000001000000000000000000000000EEEEEEEEXEEEEEEEEEEEXEEXEEE000000000000000000000000001001001000000001001000EEEEEEEEEEEEEEEEEEEEEEEEEEXEEXEEXEEEEEEEEEEEXEEXEEE000000000000000000000000001001001
E84,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
E85,E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE1
E86,10EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE011
